Generic Name	SMILES	Drug Bank ID	URL	Drug Groups	Score
Noscapine	[H][C@@]1(OC(=O)C2=C1C=CC(OC)=C2OC)[C@]1([H])N(C)CCC2=CC3=C(OCO3)C(OC)=C12	DB06174	https://go.drugbank.com/drugs/DB06174	approved; investigational	-595.001
Cilostazol	O=C1CCC2=C(N1)C=CC(OCCCCC1=NN=NN1C1CCCCC1)=C2	DB01166	https://go.drugbank.com/drugs/DB01166	approved; investigational	-633.133
Cimetidine	CN\C(NCCSCC1=C(C)NC=N1)=N\C#N	DB00501	https://go.drugbank.com/drugs/DB00501	approved; investigational	-657.367
Ethionamide	CCC1=NC=CC(=C1)C(N)=S	DB00609	https://go.drugbank.com/drugs/DB00609	approved	-658.464
Cinnarizine	C(C=CC1=CC=CC=C1)N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1	DB00568	https://go.drugbank.com/drugs/DB00568	approved; investigational	-624.545
Cinoxacin	CCN1N=C(C(O)=O)C(=O)C2=CC3=C(OCO3)C=C12	DB00827	https://go.drugbank.com/drugs/DB00827	approved; investigational; withdrawn	-604.03
Ciprofibrate	CC(C)(OC1=CC=C(C=C1)C1CC1(Cl)Cl)C(O)=O	DB09064	https://go.drugbank.com/drugs/DB09064	approved; investigational	-638.206
Iocetamic acid	CC(CN(C(C)=O)C1=C(I)C=C(I)C(N)=C1I)C(O)=O	DB09403	https://go.drugbank.com/drugs/DB09403	approved	-632.218
Isosorbide mononitrate	[H][C@]12OC[C@@H](O[N+]([O-])=O)[C@@]1([H])OC[C@@H]2O	DB01020	https://go.drugbank.com/drugs/DB01020	approved	-643.579
Citalopram	CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1	DB00215	https://go.drugbank.com/drugs/DB00215	approved	-629.981
Gestrinone	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H]	DB11619	https://go.drugbank.com/drugs/DB11619	approved	-630.83
Clenbuterol	CC(C)(C)NCC(O)C1=CC(Cl)=C(N)C(Cl)=C1	DB01407	https://go.drugbank.com/drugs/DB01407	approved; investigational; vet_approved	-649.204
Clioquinol	OC1=C(I)C=C(Cl)C2=C1N=CC=C2	DB04815	https://go.drugbank.com/drugs/DB04815	approved; vet_approved; withdrawn	-630.115
Clobazam	CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O	DB00349	https://go.drugbank.com/drugs/DB00349	approved; illicit	-661.175
Thenalidine	CN1CCC(CC1)N(CC1=CC=CS1)C1=CC=CC=C1	DB04826	https://go.drugbank.com/drugs/DB04826	approved; withdrawn	-634.384
Clofazimine	CC(C)N=C1C=C2N(C3=CC=C(Cl)C=C3)C3=C(C=CC=C3)N=C2C=C1NC1=CC=C(Cl)C=C1	DB00845	https://go.drugbank.com/drugs/DB00845	approved; investigational	-439.947
Clofedanol	CN(C)CCC(O)(C1=CC=CC=C1)C1=CC=CC=C1Cl	DB04837	https://go.drugbank.com/drugs/DB04837	approved; withdrawn	-628.363
Clofibrate	CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1	DB00636	https://go.drugbank.com/drugs/DB00636	approved; investigational	-661.266
Clomifene	CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1	DB00882	https://go.drugbank.com/drugs/DB00882	approved; investigational	-701.464
Clomipramine	CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=C(Cl)C=C2	DB01242	https://go.drugbank.com/drugs/DB01242	approved; investigational; vet_approved	-659.41
Clonazepam	[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1	DB01068	https://go.drugbank.com/drugs/DB01068	approved; illicit	-628.546
Clonidine	ClC1=CC=CC(Cl)=C1NC1=NCCN1	DB00575	https://go.drugbank.com/drugs/DB00575	approved	-629.72
Clorazepic acid	OC(=O)C1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2	DB00628	https://go.drugbank.com/drugs/DB00628	approved; illicit	-653.62
Clotiazepam	CCC1=CC2=C(S1)N(C)C(=O)CN=C2C1=CC=CC=C1Cl	DB01559	https://go.drugbank.com/drugs/DB01559	approved; illicit	-632.535
Clotrimazole	ClC1=CC=CC=C1C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1	DB00257	https://go.drugbank.com/drugs/DB00257	approved; vet_approved	-704.906
Levocetirizine	OC(=O)COCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1	DB06282	https://go.drugbank.com/drugs/DB06282	approved	-608.869
Colchicine	COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1C(CC2)NC(C)=O	DB01394	https://go.drugbank.com/drugs/DB01394	approved	-501.04
Danazol	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3	DB01406	https://go.drugbank.com/drugs/DB01406	approved	-631.38
Omacetaxine mepesuccinate	[H][C@@]1(OC(=O)[C@@](O)(CCCC(C)(C)O)CC(=O)OC)C(OC)=C[C@]23CCCN2CCC2=CC4=C(OCO4)C=C2[C@]13[H]	DB04865	https://go.drugbank.com/drugs/DB04865	approved; investigational	-224.376
Bisoxatin	OC1=CC=C(C=C1)C1(OC2=CC=CC=C2NC1=O)C1=CC=C(O)C=C1	DB09219	https://go.drugbank.com/drugs/DB09219	approved	-655.173
Metergoline	[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@@]1([H])C[C@@H](CNC(=O)OCC1=CC=CC=C1)CN2C	DB13520	https://go.drugbank.com/drugs/DB13520	approved	-570.013
Rosoxacin	CCN1C=C(C(O)=O)C(=O)C2=C1C=C(C=C2)C1=CC=NC=C1	DB00817	https://go.drugbank.com/drugs/DB00817	approved; investigational	-644.483
Cromoglicic acid	OC(COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O)COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O	DB01003	https://go.drugbank.com/drugs/DB01003	approved	-631.139
Crotamiton	CCN(C(=O)C=CC)C1=CC=CC=C1C	DB00265	https://go.drugbank.com/drugs/DB00265	approved	-647.129
Lisuride	[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@@H](CN2C)NC(=O)N(CC)CC	DB00589	https://go.drugbank.com/drugs/DB00589	approved; investigational	-649.839
Cyclandelate	CC1CC(CC(C)(C)C1)OC(=O)C(O)C1=CC=CC=C1	DB04838	https://go.drugbank.com/drugs/DB04838	approved	-631.11
Cyclobenzaprine	CN(C)CCC=C1C2=CC=CC=C2C=CC2=CC=CC=C12	DB00924	https://go.drugbank.com/drugs/DB00924	approved	-639.736
Cyclopenthiazide	NS(=O)(=O)C1=CC2=C(NC(CC3CCCC3)NS2(=O)=O)C=C1Cl	DB13532	https://go.drugbank.com/drugs/DB13532	approved	-572.528
Cyclopentolate	CN(C)CCOC(=O)C(C1=CC=CC=C1)C1(O)CCCC1	DB00979	https://go.drugbank.com/drugs/DB00979	approved	-653.872
Cyclophosphamide	ClCCN(CCCl)P1(=O)NCCCO1	DB00531	https://go.drugbank.com/drugs/DB00531	approved; investigational	-633.551
Cyclothiazide	NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C1CC2CC1C=C2	DB00606	https://go.drugbank.com/drugs/DB00606	approved	-631.951
Cycrimine	OC(CCN1CCCCC1)(C1CCCC1)C1=CC=CC=C1	DB00942	https://go.drugbank.com/drugs/DB00942	approved	-630.715
Cyproheptadine	CN1CCC(CC1)=C1C2=CC=CC=C2C=CC2=CC=CC=C12	DB00434	https://go.drugbank.com/drugs/DB00434	approved	-664.618
Streptozocin	CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O	DB00428	https://go.drugbank.com/drugs/DB00428	approved; investigational	-631.413
Dantron	OC1=CC=CC2=C1C(=O)C1=C(C=CC=C1O)C2=O	DB04816	https://go.drugbank.com/drugs/DB04816	approved; investigational; withdrawn	-630.351
Dapsone	NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1	DB00250	https://go.drugbank.com/drugs/DB00250	approved; investigational	-711.573
Taurolidine	O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1	DB12473	https://go.drugbank.com/drugs/DB12473	approved; investigational	-638.146
Debrisoquine	NC(=N)N1CCC2=CC=CC=C2C1	DB04840	https://go.drugbank.com/drugs/DB04840	approved; investigational	-633.274
Decamethonium	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	DB01245	https://go.drugbank.com/drugs/DB01245	approved	-708.677
Deferiprone	CN1C=CC(=O)C(O)=C1C	DB08826	https://go.drugbank.com/drugs/DB08826	approved	-631.642
Amifostine	NCCCNCCSP(O)(O)=O	DB01143	https://go.drugbank.com/drugs/DB01143	approved; investigational	-625.658
Dequalinium	CC1=CC(N)=C2C=CC=CC2=[N+]1CCCCCCCCCC[N+]1=C(C)C=C(N)C2=C1C=CC=C2	DB04209	https://go.drugbank.com/drugs/DB04209	approved; investigational	-578.428
Desipramine	CNCCCN1C2=CC=CC=C2CCC2=CC=CC=C12	DB01151	https://go.drugbank.com/drugs/DB01151	approved; investigational	-639.417
Fusidic acid	[H][C@@]12C[C@@H](O)[C@@]3([H])[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@]4([H])CC[C@]3(C)[C@@]1(C)C[C@H](OC(C)=O)\C2=C(\CCC=C(C)C)C(O)=O	DB02703	https://go.drugbank.com/drugs/DB02703	approved; investigational	-683.687
Artemotil	[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@H](OCC)[C@@H]2C)O4	DB13851	https://go.drugbank.com/drugs/DB13851	approved	-632.503
Lincomycin	[H][C@]1(C[C@@H](CCC)CN1C)C(=O)N[C@H]([C@@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O	DB01627	https://go.drugbank.com/drugs/DB01627	approved; vet_approved	-630.021
Thiopental	CCCC(C)C1(CC)C(=O)NC(=S)NC1=O	DB00599	https://go.drugbank.com/drugs/DB00599	approved; vet_approved	-709.922
Estrone sulfate	[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OS(O)(=O)=O)C=C3	DB04574	https://go.drugbank.com/drugs/DB04574	approved	-617.847
Fursultiamine	C\C(N(CC1=C(N)N=C(C)N=C1)C=O)=C(\CCO)SSCC1CCCO1	DB08966	https://go.drugbank.com/drugs/DB08966	approved	-704.165
Luliconazole	ClC1=CC(Cl)=C(C=C1)[C@@H]1CS\C(S1)=C(\C#N)N1C=CN=C1	DB08933	https://go.drugbank.com/drugs/DB08933	approved	-610.45
Toremifene	CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1	DB00539	https://go.drugbank.com/drugs/DB00539	approved; investigational	-588.762
Amphetamine	CC(N)CC1=CC=CC=C1	DB00182	https://go.drugbank.com/drugs/DB00182	approved; illicit; investigational	-631.464
Eflornithine	NCCCC(N)(C(F)F)C(O)=O	DB06243	https://go.drugbank.com/drugs/DB06243	approved; withdrawn	-619.798
Nelarabine	COC1=NC(N)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	DB01280	https://go.drugbank.com/drugs/DB01280	approved; investigational	-632.965
Diazepam	CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1	DB00829	https://go.drugbank.com/drugs/DB00829	approved; illicit; investigational; vet_approved	-625.466
Diazoxide	CC1=NS(=O)(=O)C2=C(N1)C=CC(Cl)=C2	DB01119	https://go.drugbank.com/drugs/DB01119	approved	-655.823
Cinchocaine	CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC	DB00527	https://go.drugbank.com/drugs/DB00527	approved; vet_approved	-616.558
Thiamylal	CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O	DB01154	https://go.drugbank.com/drugs/DB01154	approved; vet_approved	-630.961
Daunorubicin	COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(C)=O)C(O)=C1C2=O	DB00694	https://go.drugbank.com/drugs/DB00694	approved	-516.348
Benfotiamine	C\C(N(CC1=CN=C(C)N=C1N)C=O)=C(/CCOP(O)(O)=O)SC(=O)C1=CC=CC=C1	DB11748	https://go.drugbank.com/drugs/DB11748	approved; experimental	-669.598
Dezocine	[H][C@@]12CC3=CC=C(O)C=C3[C@@](C)(CCCCC1)[C@H]2N	DB01209	https://go.drugbank.com/drugs/DB01209	approved; investigational	-704.519
Dapiprazole	CC1=CC=CC=C1N1CCN(CCC2=NN=C3CCCCN23)CC1	DB00298	https://go.drugbank.com/drugs/DB00298	approved	-541.622
Levosimendan	C[C@@H]1CC(=O)NN=C1C1=CC=C(NN=C(C#N)C#N)C=C1	DB00922	https://go.drugbank.com/drugs/DB00922	approved; investigational	-633.048
Diclofenac	OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl	DB00586	https://go.drugbank.com/drugs/DB00586	approved; vet_approved	-635.98
Quinine	[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12	DB00468	https://go.drugbank.com/drugs/DB00468	approved	-634.816
Ospemifene	OCCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1	DB04938	https://go.drugbank.com/drugs/DB04938	approved; investigational	-574.092
Micronomicin	CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1	DB13274	https://go.drugbank.com/drugs/DB13274	approved	-582.615
Iophendylate	CCOC(=O)CCCCCCCCC(C)C1=CC=CC=C1I	DB01187	https://go.drugbank.com/drugs/DB01187	approved	-632.568
Galactose	[H]C(=O)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO	DB11735	https://go.drugbank.com/drugs/DB11735	approved; investigational	-651.279
Viomycin	[H][C@@]1(C[C@H](O)NC(=N)N1)[C@]1([H])NC(=O)\C(NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CNC1=O)NC(=O)C[C@@H](N)CCCN)=C\NC(N)=O	DB06827	https://go.drugbank.com/drugs/DB06827	approved	-628.558
Fospropofol	CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O	DB06716	https://go.drugbank.com/drugs/DB06716	approved; illicit; investigational	-631.828
Diclofenamide	NS(=O)(=O)C1=CC(=C(Cl)C(Cl)=C1)S(N)(=O)=O	DB01144	https://go.drugbank.com/drugs/DB01144	approved; investigational	-646.315
Dicyclomine	CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1	DB00804	https://go.drugbank.com/drugs/DB00804	approved	-627.926
Phendimetrazine	C[C@H]1[C@@H](OCCN1C)C1=CC=CC=C1	DB01579	https://go.drugbank.com/drugs/DB01579	approved; illicit	-623.229
Prucalopride	COCCCN1CCC(CC1)NC(=O)C1=C2OCCC2=C(N)C(Cl)=C1	DB06480	https://go.drugbank.com/drugs/DB06480	approved	-624.462
Rasagiline	C#CCN[C@@H]1CCC2=CC=CC=C12	DB01367	https://go.drugbank.com/drugs/DB01367	approved	-659.595
Diethylcarbamazine	CCN(CC)C(=O)N1CCN(C)CC1	DB00711	https://go.drugbank.com/drugs/DB00711	approved; investigational; vet_approved	-652.386
Padimate O	CCCCC(CC)COC(=O)C1=CC=C(C=C1)N(C)C	DB11570	https://go.drugbank.com/drugs/DB11570	approved	-630.816
Diphenidol	OC(CCCN1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1	DB01231	https://go.drugbank.com/drugs/DB01231	approved; investigational; withdrawn	-627.644
Diflunisal	OC(=O)C1=C(O)C=CC(=C1)C1=C(F)C=C(F)C=C1	DB00861	https://go.drugbank.com/drugs/DB00861	approved; investigational	-632.064
Choline	C[N+](C)(C)CCO	DB00122	https://go.drugbank.com/drugs/DB00122	approved; nutraceutical	-700.645
Dasatinib	CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1	DB01254	https://go.drugbank.com/drugs/DB01254	approved; investigational	-277.727
Lofexidine	CC(OC1=C(Cl)C=CC=C1Cl)C1=NCCN1	DB04948	https://go.drugbank.com/drugs/DB04948	approved; investigational	-643.996
Cefapirin	[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CSC1=CC=NC=C1)C(O)=O	DB01139	https://go.drugbank.com/drugs/DB01139	approved; vet_approved	-462.896
Dimercaprol	OCC(S)CS	DB06782	https://go.drugbank.com/drugs/DB06782	approved	-660.423
Vandetanib	COC1=C(OCC2CCN(C)CC2)C=C2N=CN=C(NC3=C(F)C=C(Br)C=C3)C2=C1	DB05294	https://go.drugbank.com/drugs/DB05294	approved	-539.589
Gaxilose	OC[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)C=O	DB12767	https://go.drugbank.com/drugs/DB12767	approved; investigational	-631.897
Arformoterol	COC1=CC=C(C[C@@H](C)NC[C@H](O)C2=CC(NC=O)=C(O)C=C2)C=C1	DB01274	https://go.drugbank.com/drugs/DB01274	approved; investigational	-713.484
Fusafungine	[H]C1(OC(=O)[C@]([H])(C(C)C)N(C)C(=O)C([H])(OC(=O)[C@]([H])(C(C)C)N(C)C(=O)C([H])(OC(=O)[C@]([H])(C(C)C)N(C)C1=O)C(C)C)C(C)C)C(C)C	DB08965	https://go.drugbank.com/drugs/DB08965	approved; withdrawn	-643.774
Quinagolide	[H][C@]12C[C@@H](CN(CCC)[C@]1([H])CC1=CC=CC(O)=C1C2)NS(=O)(=O)N(CC)CC	DB09097	https://go.drugbank.com/drugs/DB09097	approved; investigational	-682.22
Ioflupane I-123	[H][C@]12CC[C@]([H])([C@H]([C@H](C1)C1=CC=C([123I])C=C1)C(=O)OC)N2CCCF	DB08824	https://go.drugbank.com/drugs/DB08824	approved	-632.621
Dimetotiazine	CC(CN1C2=CC=CC=C2SC2=C1C=C(C=C2)S(=O)(=O)N(C)C)N(C)C	DB08967	https://go.drugbank.com/drugs/DB08967	approved	-702.936
Alclofenac	OC(=O)CC1=CC(Cl)=C(OCC=C)C=C1	DB13167	https://go.drugbank.com/drugs/DB13167	approved; withdrawn	-651.029
Diphenhydramine	CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1	DB01075	https://go.drugbank.com/drugs/DB01075	approved; investigational	-631.997
Diphenylpyraline	CN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1	DB01146	https://go.drugbank.com/drugs/DB01146	approved; investigational	-630.587
Dipivefrin	CNCC(O)C1=CC(OC(=O)C(C)(C)C)=C(OC(=O)C(C)(C)C)C=C1	DB00449	https://go.drugbank.com/drugs/DB00449	approved	-550.695
Carbimazole	CCOC(=O)N1C=CN(C)C1=S	DB00389	https://go.drugbank.com/drugs/DB00389	approved; investigational	-647.601
Dipyridamole	OCCN(CCO)C1=NC2=C(N=C(N=C2N2CCCCC2)N(CCO)CCO)C(=N1)N1CCCCC1	DB00975	https://go.drugbank.com/drugs/DB00975	approved	-605.815
Dipyrithione	[O-][N+]1=CC=CC=C1SSC1=CC=CC=[N+]1[O-]	DB11327	https://go.drugbank.com/drugs/DB11327	approved	-639.897
Bromocriptine	[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(O[C@@]21O)C(C)C	DB01200	https://go.drugbank.com/drugs/DB01200	approved; investigational	-642.389
Metamizole	CN(CS(O)(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1	DB04817	https://go.drugbank.com/drugs/DB04817	approved; investigational; withdrawn	-592.031
Disopyramide	CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C	DB00280	https://go.drugbank.com/drugs/DB00280	approved	-623.74
Disulfiram	CCN(CC)C(=S)SSC(=S)N(CC)CC	DB00822	https://go.drugbank.com/drugs/DB00822	approved	-557.489
Citric acid	OC(=O)CC(O)(CC(O)=O)C(O)=O	DB04272	https://go.drugbank.com/drugs/DB04272	approved; nutraceutical; vet_approved	-629.866
Valproic acid	CCCC(CCC)C(O)=O	DB00313	https://go.drugbank.com/drugs/DB00313	approved; investigational	-705.478
Phenoxyethanol	OCCOC1=CC=CC=C1	DB11304	https://go.drugbank.com/drugs/DB11304	approved	-666.894
Paraldehyde	CC1OC(C)OC(C)O1	DB09117	https://go.drugbank.com/drugs/DB09117	approved; investigational	-623.974
Triamcinolone	[H][C@@]12C[C@@H](O)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C	DB00620	https://go.drugbank.com/drugs/DB00620	approved; vet_approved	-628.659
Fludrocortisone	[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C	DB00687	https://go.drugbank.com/drugs/DB00687	approved; investigational	-708.08
Ursodeoxycholic acid	[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O	DB01586	https://go.drugbank.com/drugs/DB01586	approved; investigational	-645.741
Metipranolol	CC(C)NCC(O)COC1=C(C)C(C)=C(OC(C)=O)C(C)=C1	DB01214	https://go.drugbank.com/drugs/DB01214	approved	-611.774
Domiphen	CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1	DB11594	https://go.drugbank.com/drugs/DB11594	approved; experimental	-556.781
Domperidone	ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=CC=CC=C34)CC1)C(=O)N2	DB01184	https://go.drugbank.com/drugs/DB01184	approved; investigational; vet_approved	-634.664
Donepezil	COC1=C(OC)C=C2C(=O)C(CC3CCN(CC4=CC=CC=C4)CC3)CC2=C1	DB00843	https://go.drugbank.com/drugs/DB00843	approved	-393.42
Doxapram	CCN1CC(CCN2CCOCC2)C(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1	DB00561	https://go.drugbank.com/drugs/DB00561	approved; vet_approved	-637.917
Doxazosin	COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1COC2=CC=CC=C2O1	DB00590	https://go.drugbank.com/drugs/DB00590	approved	-538.344
Doxepin	[H]C(CCN(C)C)=C1C2=CC=CC=C2COC2=CC=CC=C12	DB01142	https://go.drugbank.com/drugs/DB01142	approved; investigational	-640.483
Benznidazole	[O-][N+](=O)C1=NC=CN1CC(=O)NCC1=CC=CC=C1	DB11989	https://go.drugbank.com/drugs/DB11989	approved; investigational	-636.392
Doxylamine	CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1	DB00366	https://go.drugbank.com/drugs/DB00366	approved; vet_approved	-650.918
Halazepam	FC(F)(F)CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1	DB00801	https://go.drugbank.com/drugs/DB00801	approved; illicit; withdrawn	-702.726
Droperidol	FC1=CC=C(C=C1)C(=O)CCCN1CCC(=CC1)N1C(=O)NC2=CC=CC=C12	DB00450	https://go.drugbank.com/drugs/DB00450	approved; vet_approved	-698.767
Doxorubicin	COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O	DB00997	https://go.drugbank.com/drugs/DB00997	approved; investigational	-455.593
Dyclonine	CCCCOC1=CC=C(C=C1)C(=O)CCN1CCCCC1	DB00645	https://go.drugbank.com/drugs/DB00645	approved	-521.608
Dyphylline	CN1C2=C(N(CC(O)CO)C=N2)C(=O)N(C)C1=O	DB00651	https://go.drugbank.com/drugs/DB00651	approved	-653.226
Ebastine	CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1	DB11742	https://go.drugbank.com/drugs/DB11742	approved; investigational	-548.555
Econazole	ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1	DB01127	https://go.drugbank.com/drugs/DB01127	approved	-623.309
Edrophonium	CC[N+](C)(C)C1=CC(O)=CC=C1	DB01010	https://go.drugbank.com/drugs/DB01010	approved	-691.893
Articaine	CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC	DB09009	https://go.drugbank.com/drugs/DB09009	approved	-602.955
Emedastine	CCOCCN1C(=NC2=CC=CC=C12)N1CCCN(C)CC1	DB01084	https://go.drugbank.com/drugs/DB01084	approved	-631.246
Enflurane	FC(F)OC(F)(F)C(F)Cl	DB00228	https://go.drugbank.com/drugs/DB00228	approved; investigational; vet_approved	-626.614
Enoxacin	CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CCNCC1	DB00467	https://go.drugbank.com/drugs/DB00467	approved; investigational	-657.719
Epinastine	NC1=NCC2N1C1=CC=CC=C1CC1=CC=CC=C21	DB00751	https://go.drugbank.com/drugs/DB00751	approved; investigational	-610.361
Estazolam	ClC1=CC2=C(C=C1)N1C=NN=C1CN=C2C1=CC=CC=C1	DB01215	https://go.drugbank.com/drugs/DB01215	approved; illicit	-612.592
Rescinnamine	[H][C@]12C[C@@H](OC(=O)C=CC3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2	DB01180	https://go.drugbank.com/drugs/DB01180	approved	-322.917
Etacrynic acid	CCC(=C)C(=O)C1=C(Cl)C(Cl)=C(OCC(O)=O)C=C1	DB00903	https://go.drugbank.com/drugs/DB00903	approved; investigational	-700.01
Clobetasol propionate	[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C	DB01013	https://go.drugbank.com/drugs/DB01013	approved	-630.695
Ethinamate	NC(=O)OC1(CCCCC1)C#C	DB01031	https://go.drugbank.com/drugs/DB01031	approved; illicit; withdrawn	-601.477
Profenamine	CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C12	DB00392	https://go.drugbank.com/drugs/DB00392	approved	-600.916
Ethosuximide	CCC1(C)CC(=O)NC1=O	DB00593	https://go.drugbank.com/drugs/DB00593	approved	-643.157
Ethotoin	CCN1C(=O)NC(C1=O)C1=CC=CC=C1	DB00754	https://go.drugbank.com/drugs/DB00754	approved	-635.752
Ethylenediamine	NCCN	DB14189	https://go.drugbank.com/drugs/DB14189	approved; experimental	-712.885
Ribostamycin	[H][C@@]1(O[C@@H]2[C@@H](O)[C@H](N)C[C@H](N)[C@H]2O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)O[C@H](CO)[C@@H](O)[C@H]1O	DB03615	https://go.drugbank.com/drugs/DB03615	approved; experimental	-621.121
